"id";"uuid";"session_id";"utm_source";"utm_medium";"utm_campaign"
"22305";"1579467995.1728625954";"1728625975";"(direct)";"(none)";"(not set)"
"22306";"683647372.1728626020";"1728626036";"google";"cpc";"(not set)"
"22307";"108760547.1728626080";"1728626130";"google";"cpc";"(not set)"
"22308";"2098775705.1714028316";"1728626243";"google";"organic";"(not set)"
"22309";"1163156778.1728294532";"1728626311";"bing";"cpc";"HU "
"22310";"2109686992.1726894866";"1728626454";"bing";"cpc";"campaign_2"
"22311";"1599537069.1728626438";"1728626481";"(direct)";"(none)";"(not set)"
"22312";"1040557192.1728626654";"1728626760";"facebook";"cpc";"campaign_1"
"22313";"61410911.1728626517";"1728626896";"ajanlat";"offline";"campaign_10"
"22314";"97634424.1726216314";"1728626898";"(direct)";"(none)";"(not set)"
"22315";"1696905598.1728626957";"1728626973";"google";"cpc";"(not set)"
"22316";"1657181827.1728212850";"1728627006";"ajanlat";"email";"campaign_15"
"22317";"193812821.1728567080";"1728627046";"google";"cpc";"(not set)"
"22318";"866524165.1726730416";"1728627572";"(direct)";"(none)";"(not set)"
"22319";"1306504980.1728492511";"1728627612";"google";"cpc";"(not set)"
"22320";"865611810.1728627792";"1728627846";"google";"cpc";"(not set)"
"22321";"118070948.1728627641";"1728627876";"google";"cpc";"(not set)"
"22322";"91ed5926-f297-4907-bdb4-1fc2188b92fb";"1728627949";"google";"cpc";"(not set)"
"22323";"1055727354.1728233857";"1728627973";"google";"cpc";"(not set)"
"22324";"679725823.1726754403";"1728627998";"google";"cpc";"(not set)"
"22325";"905240773.1728627986";"1728628015";"google";"cpc";"(not set)"
"22326";"467566178.1728458459";"1728628023";"google";"cpc";"(not set)"
"22327";"1917997591.1728628092";"1728628137";"(direct)";"(none)";"(not set)"
"22328";"1003326557.1719554952";"1728628308";"google";"cpc";"(not set)"
"22329";"260067304.1725725447";"1728628465";"google";"cpc";"(not set)"
"22330";"1435275265.1727246218";"1728628513";"google";"cpc";"(not set)"
"22331";"700966012.1728569728";"1728628521";"google";"cpc";"(not set)"
"22332";"1278424128.1728628623";"1728628647";"google";"cpc";"(not set)"
"22333";"544420195.1728628664";"1728628746";"google";"cpc";"(not set)"
"22334";"229573885.1728628811";"1728628865";"(direct)";"(none)";"(not set)"
"22335";"1069747952.1728628889";"1728628913";"google";"cpc";"(not set)"
"22336";"541854382.1728628338";"1728629088";"google";"cpc";"(not set)"
"22337";"1032076002.1728629106";"1728629128";"google";"cpc";"(not set)"
"22338";"1186843632.1727696055";"1728629255";"google";"organic";"(not set)"
"22339";"1003326557.1719554952";"1728629290";"google";"cpc";"(not set)"
"22340";"239705481.1728629234";"1728629403";"google";"organic";"(not set)"
"22341";"2085604041.1714284295";"1728629421";"google";"cpc";"(not set)"
"22342";"321358411.1728629430";"1728629541";"google";"cpc";"(not set)"
"22343";"1980953633.1728629488";"1728629591";"google";"cpc";"(not set)"
"22344";"422664590.1728629466";"1728629638";"bing";"organic";"(not set)"
"22345";"1167172228.1728570706";"1728629659";"google";"cpc";"(not set)"
"22346";"672801139.1728629534";"1728629688";"google";"cpc";"(not set)"
"22347";"1797845549.1728625430";"1728629798";"google";"organic";"(not set)"
"22348";"1073039552.1728629815";"1728629814";"bing";"cpc";"AT "
"22349";"1918088676.1728597238";"1728630003";"google";"cpc";"(not set)"
"22350";"1835378136.1728629571";"1728630356";"google";"organic";"(not set)"
"22351";"290230281.1714121588";"1728630368";"google";"cpc";"(not set)"
"22352";"392273054.1728407567";"1728630408";"google";"organic";"(not set)"
"22353";"1677927018.1728630530";"1728630595";"google";"cpc";"(not set)"
"22354";"870997302.1726152335";"1728630772";"l.facebook.com";"referral";"(not set)"
"22355";"1811498310.1728630673";"1728630779";"google";"cpc";"(not set)"
"22356";"628848482.1728630683";"1728630953";"google";"cpc";"(not set)"
"22357";"866524165.1726730416";"1728631258";"(direct)";"(none)";"(not set)"
"22358";"261204739.1728631233";"1728631275";"(direct)";"(none)";"(not set)"
"22359";"856926279.1713863374";"1728631358";"source_14";"referral";"(not set)"
"22360";"1016169369.1728631314";"1728631469";"google";"cpc";"(not set)"
"22361";"2063804480.1726310081";"1728631519";"google";"organic";"(not set)"
"22362";"e02d144d-a1aa-465e-964a-810b75daedfa";"1728631633";"(direct)";"(none)";"(not set)"
"22363";"d03cb8d7-e107-43d7-ad6d-5f3d2579ea24";"1728631685";;;"(not set)"
"22364";"08664a59-fd09-46b1-a69d-92cbd30a5a98";"1728631685";;;"(not set)"
"22365";"1158787967.1728208094";"1728631871";"google";"organic";"(not set)"
"22366";"232390708.1721727510";"1728631891";"ajanlat";"email";"campaign_15"
"22367";"97634424.1726216314";"1728631963";"(direct)";"(none)";"(not set)"
"22368";"e7312e68-b8b0-4902-bc53-21a3e148ad17";"1728631685";;;"(not set)"
"22369";"88583079.1725882090";"1728632242";"google";"cpc";"(not set)"
"22370";"1614999597.1728629791";"1728632481";"google";"cpc";"(not+set)"
"22371";"703754985.1728632805";"1728632879";"(direct)";"(none)";"(not set)"
"22372";"41cf12a5-e100-4a2c-8f2a-587cd67387b2";"1728631685";;;"(not set)"
"22373";"1895640282.1728633044";"1728633108";"google";"cpc";"(not set)"
"22374";"678650427.1728631784";"1728633150";"google";"organic";"(not set)"
"22375";"368699320.1728374473";"1728633284";"google";"cpc";"(not set)"
"22376";"564538275.1728632795";"1728633385";"google";"organic";"(not set)"
"22377";"1964678532.1728633387";"1728633424";"google";"cpc";"(not set)"
"22378";"2057464556.1728633564";"1728633594";"(direct)";"(none)";"(not set)"
"22379";"659347955.1728132240";"1728633717";"(direct)";"(none)";"(not set)"
"22380";"1779647684.1728633707";"1728633735";"google";"cpc";"(not set)"
"22381";"778001967.1724260092";"1728633772";"google";"cpc";"(not set)"
"22382";"92236971.1722067813";"1728633814";"google";"organic";"(not set)"
"22383";"1776293091.1728633501";"1728633996";"google";"cpc";"(not set)"
"22384";"1526847521.1728545554";"1728634060";"google";"cpc";"(not set)"
"22385";"1939653362.1728634053";"1728634236";"google";"cpc";"(not set)"
"22386";"1610935666.1726062366";"1728634417";"google";"organic";"(not set)"
"22387";"891937235.1728634467";"1728634507";"google";"cpc";"(not set)"
"22388";"939964415.1724325912";"1728634523";"google";"cpc";"(not set)"
"22389";"535031837.1728634264";"1728634572";"bing";"cpc";"HU "
"22390";"70452227.1728634497";"1728634605";"google";"cpc";"(not set)"
"22391";"382936181.1728634630";"1728634644";"(direct)";"(none)";"(not set)"
"22392";"1183728168.1728634517";"1728634751";"google";"organic";"(not set)"
"22393";"1317844525.1728633773";"1728634814";"google";"cpc";"(not set)"
"22394";"783322093.1728291642";"1728634854";"google";"cpc";"(not set)"
"22395";"513836981.1728633718";"1728634854";"google";"cpc";"(not set)"
"22396";"1063874753.1728634827";"1728634873";"google";"cpc";"(not set)"
"22397";"585619258.1728634837";"1728634961";"bing";"cpc";"HU "
"22398";"725504191.1728634983";"1728635011";"(direct)";"(none)";"(not set)"
"22399";"910082027.1728634878";"1728635060";"google";"cpc";"(not set)"
"22400";"804540199.1714078498";"1728635377";"google";"organic";"(not set)"
"22402";"491319815.1727095394";"1728635523";"google";"cpc";"(not set)"
"22403";"1343882218.1728635574";"1728635597";"(direct)";"(none)";"(not set)"
"22404";"631759436.1728635684";"1728635801";"google";"cpc";"(not set)"
"22405";"491319815.1727095394";"1728635902";"google";"organic";"(not set)"
"22406";"1047533572.1728581802";"1728635915";"google";"cpc";"(not set)"
"22407";"1892650510.1726214549";"1728635916";"google";"organic";"(not set)"
"22408";"1828860184.1728635895";"1728635930";"(direct)";"(none)";"(not set)"
"22409";"1636525572.1723643277";"1728635952";"google";"organic";"(not set)"
"22410";"1446814090.1728635932";"1728635989";"(direct)";"(none)";"(not set)"
"22411";"1782458249.1720609658";"1728636022";"facebook";"cpc";"campaign_1"
"22412";"996723953.1728636059";"1728636084";"google";"cpc";"(not set)"
"22413";"953525498.1720540637";"1728636119";;;"(not set)"
"22414";"866524165.1726730416";"1728636266";"(direct)";"(none)";"(not set)"
"22415";"1947418283.1728636175";"1728636331";"google";"cpc";"(not set)"
"22416";"1073532842.1728636172";"1728636387";"google";"cpc";"(not set)"
"22417";"1566582147.1728636516";"1728636594";"google";"cpc";"(not set)"
"22418";"334186951.1723447055";"1728636729";"yahoo";"organic";"(not set)"
"22419";"392273054.1728407567";"1728636796";"google";"organic";"(not set)"
"22421";"1463230384.1720006617";"1728637121";"google";"cpc";"(not set)"
"22422";"952516587.1715600009";"1728637200";"facebook";"cpc";"campaign_1"
"22423";"449388963.1721645310";"1728637222";"google";"cpc";"hu_brand"
"22424";"463222104.1728637183";"1728637242";"google";"organic";"(not set)"
"22425";"2034597075.1728637486";"1728637508";"google";"cpc";"(not set)"
"22426";"633057884.1728637724";"1728637779";"google";"organic";"(not set)"
"22427";"1429158090.1728479593";"1728637843";"google";"cpc";"(not set)"
"22428";"1242717684.1728403910";"1728637966";"google";"cpc";"(not set)"
"22429";"1395155370.1728636975";"1728638116";"google";"cpc";"(not set)"
"22430";"368699320.1728374473";"1728638129";"google";"cpc";"(not set)"
"22431";"1952997251.1727939895";"1728638178";"google";"cpc";"(not set)"
"22432";"739523019.1727189162";"1728638317";"google";"cpc";"(not set)"
"22433";"1468203051.1728557027";"1728638334";"google";"cpc";"(not set)"
"22434";"1776918143.1728638591";"1728638623";"facebook";"cpc";"campaign_1"
"22435";"679725823.1726754403";"1728638855";"google";"cpc";"(not set)"
"22436";"1709807809.1721991502";"1728638887";"google";"organic";"(not set)"
"22437";"1163892750.1728638886";"1728638931";"google";"cpc";"(not set)"
"22438";"2006257646.1728615526";"1728638939";"facebook";"cpc";"campaign_1"
"22440";"1048081486.1728638461";"1728639094";"google";"cpc";"(not set)"
"22441";"597654122.1728639067";"1728639109";"google";"cpc";"(not set)"
"22442";"1333021960.1728639116";"1728639150";"google";"cpc";"(not set)"
"22443";"1584187026.1728639159";"1728639305";"google";"organic";"(not set)"
"22444";"1746722793.1728639424";"1728639472";"google";"cpc";"(not set)"
"22445";"796f5278-9049-4f4e-942a-47de8d8ab7a6";"1728639499";"google";"organic";"(not set)"
"22446";"1340974767.1728639347";"1728639515";"google";"cpc";"(not set)"
"22447";"1468203051.1728557027";"1728639565";"google";"cpc";"(not set)"
"22448";"1295854363.1728638510";"1728639605";"google";"cpc";"hu_brand"
"22449";"1816802833.1728639655";"1728639694";"google";"cpc";"(not set)"
"22450";"758147960.1724613050";"1728639726";"facebook";"cpc";"campaign_1"
"22451";"1099483499.1725103629";"1728639739";"google";"cpc";"(not set)"
"22452";"1670385152.1714032712";"1728639865";"google";"organic";"(not set)"
"22453";"197690305.1728639864";"1728640033";"google";"cpc";"(not set)"
"22454";"952516587.1715600009";"1728640080";"google";"cpc";"(not set)"
"22455";"1967565601.1728640053";"1728640093";"google";"cpc";"(not set)"
"22456";"1631036337.1728640064";"1728640102";"google";"cpc";"(not set)"
"22457";"1754885170.1728543342";"1728640427";"(direct)";"(none)";"(not set)"
"22458";"636795215.1728640849";"1728640899";"(direct)";"(none)";"(not set)"
"22459";"833380420.1725868534";"1728641160";"google";"cpc";"(not set)"
"22460";"2049663206.1728641210";"1728641255";"google";"organic";"(not set)"
"22461";"53434961.1728641525";"1728641554";"(direct)";"(none)";"(not set)"
"22462";"392273054.1728407567";"1728641601";"google";"organic";"(not set)"
"22463";"597359639.1728641602";"1728641692";"google";"cpc";"(not set)"
"22464";"1250757257.1728378489";"1728641704";"bing";"organic";"(not set)"
"22465";"1718815396.1728641669";"1728641715";"google";"cpc";"(not set)"
"22466";"2037761240.1728641591";"1728641832";"google";"cpc";"(not set)"
"22467";"1144265159.1728558689";"1728642023";"facebook";"cpc";"campaign_1"
"22468";"1952997251.1727939895";"1728642461";"google";"organic";"(not set)"
"22469";"83816648.1728642306";"1728642463";"google";"cpc";"(not set)"
"22470";"332800109.1728642473";"1728642526";"google";"cpc";"(not set)"
"22471";"1739068427.1728642422";"1728642561";"google";"cpc";"(not set)"
"22472";"83222820.1728469642";"1728642580";"google";"cpc";"(not set)"
"22474";"1680526886.1728642741";"1728642767";"google";"organic";"(not set)"
"22475";"961633493.1718625368";"1728642782";"google";"cpc";"(not set)"
"22476";"1299769503.1728642907";"1728642918";"(direct)";"(none)";"(not set)"
"22477";"363179884.1728642870";"1728642931";"google";"cpc";"(not set)"
"22478";"1789314439.1728643034";"1728643046";"google";"cpc";"(not set)"
"22479";"1429158090.1728479593";"1728643063";"google";"cpc";"(not set)"
"22480";"1140699220.1728643511";"1728643594";"google";"cpc";"(not set)"
"22481";"2053571831.1723016845";"1728643748";"bing";"cpc";"HU "
"22482";"1937075731.1728639865";"1728644318";"google";"cpc";"(not set)"
"22484";"597874982.1728644458";"1728644500";"(direct)";"(none)";"(not set)"
"22485";"223845564.1728070113";"1728644566";"google";"organic";"(not set)"
"22486";"1257701340.1728644493";"1728644628";"google";"cpc";"(not set)"
"22487";"2050326087.1728644820";"1728644846";"google";"organic";"(not set)"
"22488";"1657181827.1728212850";"1728644912";"ajanlat";"email";"campaign_15"
"22489";"1860449907.1728644900";"1728645061";"google";"cpc";"(not set)"
"22490";"1216807137.1728645031";"1728645074";"(direct)";"(none)";"(not set)"
"22491";"1888954137.1728645107";"1728645148";"(direct)";"(none)";"(not set)"
"22492";"1164986708.1728636927";"1728645248";"(direct)";"(none)";"(not set)"
"22493";"647093546.1728645200";"1728645421";"google";"organic";"(not set)"
"22494";"420751075.1728637369";"1728645452";"(direct)";"(none)";"(not set)"
"22495";"1126172804.1728645456";"1728645535";"(direct)";"(none)";"(not set)"
"22496";"1028850049.1728568581";"1728645703";"(direct)";"(none)";"(not set)"
"22497";"2049663206.1728641210";"1728645803";"google";"organic";"(not set)"
"22498";"1112412872.1713983541";"1728645987";"google";"cpc";"(not set)"
"22499";"1071873366.1728645949";"1728646012";"google";"cpc";"(not set)"
"22500";"505739716.1728645916";"1728646036";"google";"cpc";"(not set)"
"22501";"1667766070.1728646155";"1728646245";"google";"cpc";"(not set)"
"22502";"213877984.1728646236";"1728646271";"google";"organic";"(not set)"
"22503";"1183897578.1728646108";"1728646273";"(direct)";"(none)";"(not set)"
"22505";"938644607.1725980312";"1728646289";"google";"cpc";"(not set)"
"22504";"705336515.1728646255";"1728646289";"google";"cpc";"(not set)"
"22506";"690718170.1728646294";"1728646368";"google";"cpc";"(not set)"
"22507";"264451574.1728646511";"1728646604";"google";"cpc";"(not set)"
"22508";"491319815.1727095394";"1728646905";"google";"organic";"(not set)"
"22509";"417360144.1728646787";"1728646997";"google";"cpc";"(not set)"
"22510";"910706020.1728646397";"1728647009";"google";"organic";"(not set)"
"22511";"1031311622.1728241137";"1728647046";"google";"cpc";"(not set)"
"22512";"1657181827.1728212850";"1728647059";"ajanlat";"email";"campaign_15"
"22513";"454460006.1728562454";"1728647184";"google";"cpc";"(not set)"
"22514";"1992078859.1728647201";"1728647233";"google";"cpc";"(not set)"
"22516";"2106441117.1728647241";"1728647277";"(direct)";"(none)";"(not set)"
"22517";"1063874753.1728634827";"1728647317";"google";"cpc";"(not set)"
"22518";"423771377.1727502283";"1728647331";"google";"organic";"(not set)"
"22519";"531814575.1728592433";"1728647420";"(direct)";"(none)";"(not set)"
"22520";"859037290.1728647538";"1728647579";"google";"organic";"(not set)"
"22521";"1435632270.1728647821";"1728647975";"google";"cpc";"(not set)"
"22522";"465111544.1728648163";"1728648264";"(direct)";"(none)";"(not set)"
"22523";"1416022045.1728648304";"1728648354";"google";"cpc";"(not set)"
"22524";"1636525572.1723643277";"1728648463";"google";"organic";"(not set)"
"22525";"2053571831.1723016845";"1728648539";"bing";"cpc";"HU "
"22526";"2138612573.1728647162";"1728648684";"google";"cpc";"(not set)"
"22527";"275875414.1728648684";"1728648743";"hirlevel_s2";"ct";"hirlevel_c5"
"22528";"156808488.1724843164";"1728649003";"google";"cpc";"(not set)"
"22529";"863569611.1728649109";"1728649222";"google";"organic";"(not set)"
"22530";"335463123.1727598730";"1728649407";"facebook";"cpc";"campaign_1"
"22531";"1231638364.1728649255";"1728649517";"google";"organic";"(not set)"
"22532";"cb88b1f2-8eb3-4363-8f86-a8fa40879d81";"1728649623";"(direct)";"(none)";"(not set)"
"22533";"1255819749.1727336277";"1728649681";"google";"cpc";"(not set)"
"22534";"2123440567.1728649668";"1728649718";"(direct)";"(none)";"(not set)"
"22537";"849199678.1727166039";"1728649944";"google";"organic";"(not set)"
"22538";"1055461509.1726552265";"1728649962";"google";"cpc";"(not set)"
"22539";"82025032.1728650070";"1728650083";"google";"cpc";"(not set)"
"22540";"52268668.1728650027";"1728650094";"google";"cpc";"(not set)"
"22541";"427029244.1728552496";"1728650227";"google";"organic";"(not set)"
"22542";"1378339189.1714546506";"1728650313";"google";"cpc";"(not set)"
"22543";"271104632.1728650335";"1728650367";"google";"cpc";"(not set)"
"22545";"1474295580.1727079015";"1728650561";"google";"cpc";"(not set)"
"22546";"6d1018e5-c1d8-470b-9c62-593095c59c13";"1728650680";"google";"cpc";"(not set)"
"22547";"1776918143.1728638591";"1728650687";"facebook";"cpc";"campaign_1"
"22548";"555693918.1728650831";"1728650873";"google";"cpc";"(not set)"
"22549";"1213913520.1728650948";"1728650968";"hirlevel_s2";"ct";"hirlevel_c5"
"22550";"597874982.1728644458";"1728651062";"(direct)";"(none)";"(not set)"
"22551";"1555507462.1728651193";"1728651212";"google";"cpc";"(not set)"
"22552";"535031837.1728634264";"1728651308";"bing";"cpc";"HU "
"22553";"86a12ed3-d641-4a38-bb70-69e9bd137c45";"1728651372";"google";"organic";"(not set)"
"22554";"1733505385.1728461948";"1728651389";"google";"cpc";"(not set)"
"22555";"1636218322.1728651472";"1728651497";"google";"cpc";"(not set)"
"22556";"83816648.1728642306";"1728651520";"google";"cpc";"(not set)"
"22557";"1410229397.1728651615";"1728651683";"google";"organic";"(not set)"
"22559";"1551419841.1728559074";"1728651749";"google";"cpc";"(not set)"
"22560";"1316133275.1728651411";"1728651851";"google";"cpc";"(not set)"
"22561";"737756363.1728155050";"1728651857";"google";"cpc";"(not set)"
"22562";"531814575.1728592433";"1728651903";"(direct)";"(none)";"(not set)"
"22563";"2026807594.1717690323";"1728651977";;;"(not set)"
"22564";"1726159718.1728652046";"1728652081";"(direct)";"(none)";"(not set)"
"22565";"859084545.1728651624";"1728652284";"google";"cpc";"(not set)"
"22566";"1372807196.1728642440";"1728652302";"google";"cpc";"(not set)"
"22567";"1570815065.1728592484";"1728652331";"google";"cpc";"(not set)"
"22568";"1190892838.1728652283";"1728652336";"google";"cpc";"(not set)"
"22569";"782344992.1713969799";"1728652362";;;"(not set)"
"22570";"1368418732.1728652059";"1728652375";"(direct)";"(none)";"(not set)"
"22571";"531814575.1728592433";"1728652381";"(direct)";"(none)";"(not set)"
"22572";"534408331.1728652398";"1728652524";"google";"cpc";"(not set)"
"22573";"474769119.1722420804";"1728652585";"google";"cpc";"(not set)"
"22574";"1010540205.1722805474";"1728652719";"google";"cpc";"(not set)"
"22575";"1368418732.1728652059";"1728652733";"(direct)";"(none)";"(not set)"
"22576";"856926279.1713863374";"1728653651";"source_14";"referral";"(not set)"
"22577";"849199678.1727166039";"1728653688";"bing";"organic";"(not set)"
"22578";"1508104345.1728653719";"1728653760";"google";"organic";"(not set)"
"22579";"1879492195.1728584997";"1728653839";"google";"cpc";"(not set)"
"22580";"815068046.1728654010";"1728654054";"google";"cpc";"(not set)"
"22581";"2049499278.1722495067";"1728654071";"google";"organic";"(not set)"
"22582";"801246077.1728654050";"1728654095";"google";"cpc";"(not set)"
"22583";"146804247.1728654107";"1728654161";"(direct)";"(none)";"(not set)"
"22584";"1005025208.1728054445";"1728654218";"google";"cpc";"(not set)"
"22585";"424650634.1713987133";"1728654635";"google";"cpc";"(not set)"
"22586";"549018628.1728654581";"1728654697";"google";"cpc";"(not set)"
"22587";"1339566019.1728654621";"1728654712";"google";"cpc";"(not set)"
"22588";"1888766775.1715606403";"1728654765";"google";"cpc";"(not set)"
"22589";"43169464.1728536823";"1728655059";"(direct)";"(none)";"(not set)"
"22590";"58323280.1728567734";"1728655113";"google";"cpc";"(not set)"
"22591";"1400710662.1728655525";"1728655536";"google";"cpc";"(not set)"
"22592";"76de7c16-ea01-4863-a3fd-015968ce8d47";"1728655751";"google";"cpc";"(not set)"
"22593";"1284572140.1728496092";"1728655753";"google";"organic";"(not set)"
"22594";"922258686.1723710018";"1728655761";"google";"cpc";"(not set)"
"22595";"643dde67-3ec2-4533-bd8b-e776d70e5aae";"1728655751";"google";"cpc";"(not set)"
"22596";"1647934353.1728645649";"1728656195";"(direct)";"(none)";"(not set)"
"22597";"1310123732.1728656208";"1728656222";"(direct)";"(none)";"(not set)"
"22598";"808614198.1728656205";"1728656230";"(direct)";"(none)";"(not set)"
"22599";"921647526.1727594072";"1728656906";"google";"cpc";"(not set)"
"22600";"490101504.1719160291";"1728656934";"google";"cpc";"(not set)"
"22601";"498448030.1728656646";"1728657033";"google";"cpc";"(not set)"
"22602";"1096468290.1728655261";"1728657059";"google";"cpc";"(not set)"
"22603";"1828190034.1728656970";"1728657067";"hirlevel_s2";"ct";"hirlevel_c5"
"22604";"1173883033.1728657230";"1728657264";"google";"organic";"(not set)"
"22605";"1317467616.1728657005";"1728657400";"google";"organic";"(not set)"
"22606";"778001967.1724260092";"1728657430";"google";"cpc";"(not set)"
"22607";"125776465.1728657383";"1728657455";"google";"cpc";"(not set)"
"22608";"808769697.1728657451";"1728657524";"google";"cpc";"hu_brand"
"22609";"1608363805.1728657507";"1728657675";"google";"cpc";"(not set)"
"22610";"154669430.1728657393";"1728657709";"google";"cpc";"(not set)"
"22611";"1854887297.1728657488";"1728657782";"google";"cpc";"(not set)"
"22612";"1268650087.1728657900";"1728657949";"facebook";"cpc";"campaign_1"
"22613";"296840865.1728657963";"1728657995";"google";"cpc";"(not set)"
"22614";"593169226.1728658055";"1728658109";"(direct)";"(none)";"(not set)"
"22615";"1233972140.1727880994";"1728658200";"bing";"organic";"(not set)"
"22616";"1758010249.1728658342";"1728658414";"google";"cpc";"(not set)"
"22617";"1893960349.1728658437";"1728658492";"google";"cpc";"(not set)"
"22618";"1897117884.1728659044";"1728659082";"google";"cpc";"(not set)"
"22619";"888937231.1718559080";"1728659109";"google";"organic";"(not set)"
"22620";"368987746.1728198836";"1728659135";"google";"cpc";
"22621";"1806781017.1728659013";"1728659216";"(direct)";"(none)";"(not set)"
"22623";"324018346.1728659404";"1728659450";"(direct)";"(none)";"(not set)"
"22624";"536070080.1728494850";"1728659490";"(direct)";"(none)";"(not set)"
"22625";"323532294.1728659400";"1728659617";"google";"organic";"(not set)"
"22627";"1126172804.1728645456";"1728659644";"(direct)";"(none)";"(not set)"
"22628";"10168006.1728659805";"1728659854";"google";"cpc";"(not set)"
"22629";"1686310294.1728659939";"1728660075";"google";"cpc";"(not set)"
"22630";"1552255649.1728658943";"1728660100";"google";"cpc";"(not set)"
"22631";"1436078072.1728659971";"1728660479";"google";"cpc";"(not set)"
"22632";"298017464.1728120037";"1728660668";"google";"cpc";"(not set)"
"22633";"940296481.1728660664";"1728660741";"google";"cpc";"(not set)"
"22634";"1652266617.1728660492";"1728661014";"(direct)";"(none)";"(not set)"
"22635";"1518089160.1728658418";"1728661017";"(direct)";"(none)";"(not set)"
"22636";"433883590.1728660746";"1728661095";"google";"cpc";"(not set)"
"22637";"663597780.1728660925";"1728661118";"google";"cpc";"(not set)"
"22638";"910400105.1727972459";"1728661158";"google";"cpc";"(not set)"
"22639";"127903994.1728297249";"1728661296";"google";"organic";"(not set)"
"22640";"1394463509.1728661302";"1728661363";"facebook";"cpc";"campaign_1"
"22641";"1523302061.1728661490";"1728661505";"google";"cpc";"(not set)"
"22642";"211855906.1728661013";"1728661602";"google";"cpc";"(not set)"
"22644";"778001967.1724260092";"1728662179";"google";"cpc";"(not set)"
"22647";"169422009.1713969993";"1728662311";"google";"cpc";"(not set)"
"22648";"655595202.1721231262";"1728662318";;;"(not set)"
"22650";"200372381.1728662713";"1728662742";"google";"cpc";"(not set)"
"22651";"513836981.1728633718";"1728662780";"google";"cpc";"(not set)"
"22652";"1856538957.1720861118";"1728662878";"google";"cpc";"(not set)"
"22653";"1850217488.1728662998";"1728663094";"google";"cpc";"(not set)"
"22654";"1994972894.1728663133";"1728663171";"google";"cpc";"(not set)"
"22655";"1197000159.1728652051";"1728663182";"google";"cpc";"(not set)"
"22656";"1627524549.1728663095";"1728663187";"(direct)";"(none)";"(not set)"
"22657";"642262316.1726487392";"1728663196";"google";"cpc";"(not set)"
"22658";"147573932.1714836152";"1728663343";"facebook";"cpc";"campaign_1"
"22659";"1995256168.1728663420";"1728663455";"google";"organic";"(not set)"
"22660";"438079261.1728203593";"1728663653";"google";"organic";"(not set)"
"22661";"335904642.1728662851";"1728663667";"google";"organic";"(not set)"
"22662";"1562153630.1728658101";"1728663950";"google";"cpc";"(not set)"
"22663";"1105412930.1728663895";"1728663953";"google";"organic";"(not set)"
"22664";"531178558.1728664040";"1728664058";"(direct)";"(none)";"(not set)"
"22665";"668935682.1728664038";"1728664069";"google";"cpc";"(not set)"
"22666";"1440832643.1728664079";"1728664095";"google";"cpc";"(not set)"
"22667";"671394460.1720697915";"1728664105";"google";"organic";"(not set)"
"22669";"1763880901.1717503774";"1728664153";"google";"cpc";"(not set)"
"22672";"1748619942.1726843652";"1728664207";"facebook";"cpc";"campaign_1"
"22674";"1528911188.1728582793";"1728664252";"google";"cpc";"(not set)"
"22676";"1021379403.1728664254";"1728664397";"google";"cpc";"(not set)"
"22677";"177739994.1728664686";"1728664752";"google";"organic";"(not set)"
"22678";"692416611.1728664686";"1728664834";"(direct)";"(none)";"(not set)"
"22679";"351972117.1728661503";"1728664925";"google";"organic";"(not set)"
"22680";"361043456.1728664964";"1728665002";"google";"cpc";"(not set)"
"22681";"1662093341.1728664778";"1728665060";"google";"cpc";"(not set)"
"22682";"1968710510.1728665070";"1728665392";"(direct)";"(none)";"(not set)"
"22683";"2069547646.1728665302";"1728665404";"(direct)";"(none)";"(not set)"
"22684";"326600906.1728665601";"1728665641";"google";"organic";"(not set)"
"22685";"1894168329.1728216075";"1728665654";"facebook";"cpc";"campaign_1"
"22686";"735235230.1728665604";"1728665696";"google";"cpc";"(not set)"
"22687";"950334778.1713952880";"1728665746";"google";"cpc";"(not set)"
"22688";"1320963707.1728665929";"1728665958";"google";"cpc";"(not set)"
"22689";"647877426.1726258788";"1728665960";"google";"cpc";"(not set)"
"22690";"1688812834.1728666039";"1728666107";"(direct)";"(none)";"(not set)"
"22691";"1272488362.1728547211";"1728666166";"google";"cpc";"(not set)"
"22692";"736290371.1728666032";"1728666199";"google";"cpc";"(not set)"
"22693";"1555935943.1728666157";"1728666200";"google";"cpc";"(not set)"
"22694";"2049169596.1728666211";"1728666250";"google";"cpc";"(not set)"
"22695";"1258634704.1728666044";"1728666347";"google";"cpc";"(not set)"
"22696";"2023230709.1728666251";"1728666452";"google";"cpc";"(not set)"
"22697";"1273202610.1720286474";"1728666513";"google";"cpc";"(not set)"
"22698";"177739994.1728664686";"1728666550";"google";"organic";"(not set)"
"22699";"1888944966.1728666613";"1728666649";"google";"cpc";"(not set)"
"22700";"176796304.1726482115";"1728666813";"google";"cpc";"(not set)"
"22701";"1942932363.1728666340";"1728666859";"google";"cpc";"(not set)"
"22702";"1321958232.1727197914";"1728666907";"(direct)";"(none)";"(not set)"
"22703";"740975449.1728666834";"1728666912";"google";"cpc";"(not set)"
"22704";"503581680.1728660229";"1728667215";"google";"cpc";"(not set)"
"22705";"1140761272.1728209615";"1728667425";"google";"cpc";"(not set)"
"22706";"356642725.1728667469";"1728667490";"(direct)";"(none)";"(not set)"
"22707";"2140388359.1728667402";"1728667492";"(direct)";"(none)";"(not set)"
