,hotel_id,date,utm_source,utm_medium,utm_campaign,index,user_count_website,session_count_website,utm_source_cpc,user_count_datepicker,session_count_datepicker
2935,hotel_3,2024-09-23,other,referral,(referral),17444.0,80.0,112.0,no_cpc,108.0,108.0
2936,hotel_3,2024-09-24,direct,(not set),(direct),385.0,674.0,712.0,no_cpc,63.0,72.0
2937,hotel_3,2024-09-24,direct,(not set),(not set),431.0,1.0,1.0,no_cpc,0.0,0.0
2938,hotel_3,2024-09-24,google,cpc,(not set),389.0,168.0,182.0,google,23.0,26.0
2939,hotel_3,2024-09-24,google,cpc,(organic),386.0,304.0,335.0,google,81.0,86.0
2940,hotel_3,2024-09-24,google,cpc,(referral),410.0,3.0,5.0,google,2.0,2.0
2941,hotel_3,2024-09-24,google,cpc,DE | pMAX | PERF I Brand,396.0,33.0,33.0,google,5.0,5.0
2942,hotel_3,2024-09-24,google,cpc,HU | GDN | ENGM I Programok '24,407.0,4.0,7.0,google,3.0,3.0
2943,hotel_3,2024-09-24,google,cpc,HU | GSN | PERF I Brand,390.0,142.0,165.0,google,41.0,46.0
2944,hotel_3,2024-09-24,google,cpc,HU | pMAX | PERF I Brand,388.0,184.0,192.0,google,32.0,33.0
2945,hotel_3,2024-09-24,google,cpc,campaign_22,399.0,19.0,27.0,google,10.0,10.0
2946,hotel_3,2024-09-24,google,cpc,campaign_23,398.0,27.0,29.0,google,5.0,5.0
2947,hotel_3,2024-09-24,google,cpc,campaign_24,394.0,40.0,40.0,google,6.0,6.0
2948,hotel_3,2024-09-24,google,cpc,campaign_25,401.0,16.0,16.0,google,4.0,5.0
2949,hotel_3,2024-09-24,google,cpc,campaign_26,419.0,2.0,3.0,google,1.0,1.0
2950,hotel_3,2024-09-24,google,cpc,campaign_27,402.0,13.0,14.0,google,3.0,3.0
2951,hotel_3,2024-09-24,google,cpc,campaign_28,423.0,2.0,3.0,google,1.0,1.0
2952,hotel_3,2024-09-24,google,cpc,campaign_29,416.0,1.0,4.0,google,0.0,0.0
2953,hotel_3,2024-09-24,google,cpc,campaign_30,421.0,2.0,3.0,google,1.0,1.0
2954,hotel_3,2024-09-24,google,cpc,campaign_33,420.0,3.0,3.0,google,0.0,0.0
2955,hotel_3,2024-09-24,google,organic,(not set),404.0,5.0,11.0,no_cpc,0.0,0.0
2956,hotel_3,2024-09-24,google,organic,(organic),1642.0,350.0,396.0,no_cpc,92.0,96.0
2957,hotel_3,2024-09-24,google,referral,(referral),1686.0,8.0,10.0,no_cpc,6.0,6.0
2958,hotel_3,2024-09-24,meta,cpc,campaign_1,411.0,3.0,5.0,meta,1.0,1.0
2959,hotel_3,2024-09-24,meta,cpc,campaign_19,392.0,104.0,105.0,meta,11.0,11.0
2960,hotel_3,2024-09-24,meta,cpc,campaign_20,395.0,21.0,35.0,meta,5.0,5.0
2961,hotel_3,2024-09-24,meta,cpc,campaign_21,391.0,126.0,134.0,meta,45.0,47.0
2962,hotel_3,2024-09-24,meta,other,campaign_12,445.0,1.0,1.0,no_cpc,0.0,0.0
2963,hotel_3,2024-09-24,meta,referral,(referral),6090.0,192.0,219.0,no_cpc,135.0,140.0
2964,hotel_3,2024-09-24,microsoft,cpc,HU | PERF | Brand,428.0,2.0,2.0,microsoft,1.0,1.0
2965,hotel_3,2024-09-24,microsoft,cpc,HU | PERF | LokÃ¡ciÃ³ - All,422.0,1.0,3.0,microsoft,0.0,0.0
2966,hotel_3,2024-09-24,microsoft,cpc,campaign_14,405.0,6.0,11.0,microsoft,2.0,2.0
2967,hotel_3,2024-09-24,microsoft,cpc,campaign_2,393.0,25.0,46.0,microsoft,4.0,4.0
2968,hotel_3,2024-09-24,microsoft,cpc,campaign_39,429.0,2.0,2.0,microsoft,1.0,1.0
2969,hotel_3,2024-09-24,microsoft,cpc,campaign_5,427.0,1.0,2.0,microsoft,1.0,1.0
2970,hotel_3,2024-09-24,microsoft,organic,(organic),403.0,10.0,13.0,no_cpc,7.0,7.0
2971,hotel_3,2024-09-24,na,(not set),(not set),384.0,593.0,778.0,no_cpc,3.0,3.0
2972,hotel_3,2024-09-24,other,(not set),(not set),433.0,1.0,1.0,no_cpc,0.0,0.0
2973,hotel_3,2024-09-24,other,email,loyalty-email,0.0,0.0,0.0,no_cpc,1.0,1.0
2974,hotel_3,2024-09-24,other,newsletter,campaign_15,409.0,2.0,6.0,no_cpc,0.0,0.0
2975,hotel_3,2024-09-24,other,newsletter,hirlevel_c1,447.0,1.0,1.0,no_cpc,0.0,0.0
2976,hotel_3,2024-09-24,other,newsletter,hirlevel_c2,446.0,1.0,1.0,no_cpc,1.0,1.0
2977,hotel_3,2024-09-24,other,newsletter,hirlevel_c4,417.0,0.0,4.0,no_cpc,0.0,0.0
2978,hotel_3,2024-09-24,other,newsletter,loyalty-email,448.0,1.0,1.0,no_cpc,0.0,0.0
2979,hotel_3,2024-09-24,other,organic,(organic),424.0,2.0,2.0,no_cpc,1.0,1.0
2980,hotel_3,2024-09-24,other,other,campaign_10,449.0,1.0,1.0,no_cpc,0.0,0.0
2981,hotel_3,2024-09-24,other,other,proposal-by-phone,430.0,0.0,2.0,no_cpc,0.0,0.0
2982,hotel_3,2024-09-24,other,referral,(not set),432.0,0.0,1.0,no_cpc,0.0,0.0
2983,hotel_3,2024-09-24,other,referral,(referral),24224.0,68.0,104.0,no_cpc,84.0,84.0
2984,hotel_3,2024-09-25,direct,(not set),(direct),451.0,211.0,237.0,no_cpc,42.0,45.0
2985,hotel_3,2024-09-25,direct,(not set),(not set),481.0,2.0,3.0,no_cpc,0.0,0.0
2986,hotel_3,2024-09-25,google,cpc,(not set),454.0,136.0,151.0,google,23.0,23.0
2987,hotel_3,2024-09-25,google,cpc,(organic),450.0,255.0,288.0,google,74.0,78.0
2988,hotel_3,2024-09-25,google,cpc,(referral),494.0,1.0,1.0,google,0.0,0.0
2989,hotel_3,2024-09-25,google,cpc,DE | pMAX | PERF I Brand,462.0,17.0,19.0,google,5.0,6.0
2990,hotel_3,2024-09-25,google,cpc,HU | GDN | ENGM I Programok '24,480.0,4.0,4.0,google,0.0,0.0
2991,hotel_3,2024-09-25,google,cpc,HU | GSN | PERF I Brand,453.0,142.0,160.0,google,55.0,60.0
2992,hotel_3,2024-09-25,google,cpc,HU | pMAX | PERF I Brand,456.0,121.0,127.0,google,23.0,23.0
2993,hotel_3,2024-09-25,google,cpc,campaign_22,460.0,16.0,27.0,google,5.0,5.0
2994,hotel_3,2024-09-25,google,cpc,campaign_23,468.0,7.0,10.0,google,3.0,3.0
2995,hotel_3,2024-09-25,google,cpc,campaign_24,461.0,25.0,25.0,google,2.0,2.0
2996,hotel_3,2024-09-25,google,cpc,campaign_25,472.0,6.0,8.0,google,1.0,1.0
2997,hotel_3,2024-09-25,google,cpc,campaign_26,485.0,2.0,2.0,google,0.0,0.0
2998,hotel_3,2024-09-25,google,cpc,campaign_27,466.0,9.0,13.0,google,4.0,4.0
2999,hotel_3,2024-09-25,google,cpc,campaign_28,489.0,2.0,2.0,google,0.0,0.0
3000,hotel_3,2024-09-25,google,cpc,campaign_29,487.0,0.0,2.0,google,0.0,0.0
3001,hotel_3,2024-09-25,google,cpc,campaign_32,488.0,0.0,2.0,google,0.0,0.0
3002,hotel_3,2024-09-25,google,cpc,campaign_33,486.0,0.0,2.0,google,0.0,0.0
3003,hotel_3,2024-09-25,google,organic,(not set),479.0,2.0,4.0,no_cpc,0.0,0.0
3004,hotel_3,2024-09-25,google,organic,(organic),452.0,147.0,171.0,no_cpc,27.0,30.0
3005,hotel_3,2024-09-25,google,referral,(referral),476.0,2.0,5.0,no_cpc,0.0,0.0
3006,hotel_3,2024-09-25,meta,cpc,campaign_1,470.0,2.0,9.0,meta,0.0,0.0
3007,hotel_3,2024-09-25,meta,cpc,campaign_19,457.0,58.0,58.0,meta,4.0,4.0
3008,hotel_3,2024-09-25,meta,cpc,campaign_20,463.0,8.0,16.0,meta,2.0,2.0
3009,hotel_3,2024-09-25,meta,cpc,campaign_21,455.0,142.0,147.0,meta,41.0,42.0
3010,hotel_3,2024-09-25,meta,other,campaign_12,498.0,0.0,1.0,no_cpc,0.0,0.0
3011,hotel_3,2024-09-25,meta,other,campaign_7,499.0,0.0,1.0,no_cpc,0.0,0.0
3012,hotel_3,2024-09-25,meta,referral,(referral),9352.0,232.0,272.0,no_cpc,70.0,70.0
3013,hotel_3,2024-09-25,microsoft,cpc,AT | PERF | Brand,500.0,1.0,1.0,microsoft,0.0,0.0
3014,hotel_3,2024-09-25,microsoft,cpc,HU | PERF | Brand,501.0,1.0,1.0,microsoft,1.0,1.0
3015,hotel_3,2024-09-25,microsoft,cpc,HU | PERF | LokÃ¡ciÃ³ - All,483.0,3.0,3.0,microsoft,0.0,0.0
3016,hotel_3,2024-09-25,microsoft,cpc,campaign_14,478.0,4.0,5.0,microsoft,1.0,1.0
3017,hotel_3,2024-09-25,microsoft,cpc,campaign_2,458.0,26.0,31.0,microsoft,7.0,8.0
3018,hotel_3,2024-09-25,microsoft,cpc,campaign_5,482.0,0.0,3.0,microsoft,0.0,0.0
3019,hotel_3,2024-09-25,microsoft,organic,(organic),464.0,7.0,15.0,no_cpc,3.0,6.0
3020,hotel_3,2024-09-25,na,(not set),(not set),0.0,0.0,0.0,no_cpc,74.0,80.0
3021,hotel_3,2024-09-25,other,newsletter,hirlevel_c1,502.0,1.0,1.0,no_cpc,0.0,0.0
3022,hotel_3,2024-09-25,other,newsletter,loyalty-email,503.0,0.0,1.0,no_cpc,0.0,0.0
3023,hotel_3,2024-09-25,other,organic,(organic),491.0,1.0,1.0,no_cpc,0.0,0.0
3024,hotel_3,2024-09-25,other,other,campaign_10,471.0,7.0,9.0,no_cpc,0.0,0.0
3025,hotel_3,2024-09-25,other,other,proposal-by-phone,1009.0,2.0,2.0,no_cpc,0.0,0.0
3026,hotel_3,2024-09-25,other,referral,(not set),490.0,1.0,1.0,no_cpc,0.0,0.0
3027,hotel_3,2024-09-25,other,referral,(referral),8756.0,14.0,52.0,no_cpc,18.0,18.0
3028,hotel_3,2024-09-26,direct,(not set),(direct),510.0,197.0,210.0,no_cpc,43.0,44.0
3029,hotel_3,2024-09-26,direct,(not set),(not set),541.0,0.0,2.0,no_cpc,0.0,0.0
3030,hotel_3,2024-09-26,google,cpc,(not set),512.0,183.0,194.0,google,26.0,26.0
3031,hotel_3,2024-09-26,google,cpc,(organic),507.0,284.0,316.0,google,79.0,87.0
3032,hotel_3,2024-09-26,google,cpc,(referral),532.0,6.0,6.0,google,1.0,1.0
3033,hotel_3,2024-09-26,google,cpc,DE | pMAX | PERF I Brand,520.0,31.0,33.0,google,5.0,6.0
3034,hotel_3,2024-09-26,google,cpc,HU | GDN | ENGM I Programok '24,526.0,10.0,11.0,google,0.0,0.0
3035,hotel_3,2024-09-26,google,cpc,HU | GSN | PERF I Brand,513.0,118.0,145.0,google,42.0,49.0
3036,hotel_3,2024-09-26,google,cpc,HU | pMAX | PERF I Brand,509.0,208.0,211.0,google,34.0,34.0
3037,hotel_3,2024-09-26,google,cpc,campaign_22,519.0,29.0,35.0,google,11.0,12.0
3038,hotel_3,2024-09-26,google,cpc,campaign_23,521.0,22.0,22.0,google,9.0,9.0
3039,hotel_3,2024-09-26,google,cpc,campaign_24,516.0,62.0,63.0,google,5.0,5.0
3040,hotel_3,2024-09-26,google,cpc,campaign_25,533.0,4.0,6.0,google,2.0,2.0
3041,hotel_3,2024-09-26,google,cpc,campaign_26,539.0,3.0,3.0,google,0.0,0.0
3042,hotel_3,2024-09-26,google,cpc,campaign_27,523.0,6.0,15.0,google,3.0,3.0
3043,hotel_3,2024-09-26,google,cpc,campaign_28,535.0,4.0,5.0,google,2.0,2.0
3044,hotel_3,2024-09-26,google,cpc,campaign_33,546.0,1.0,2.0,google,0.0,0.0
3045,hotel_3,2024-09-26,google,organic,(not set),550.0,0.0,1.0,no_cpc,0.0,0.0
3046,hotel_3,2024-09-26,google,organic,(organic),508.0,181.0,225.0,no_cpc,45.0,45.0
3047,hotel_3,2024-09-26,google,referral,(referral),1083.0,1.0,5.0,no_cpc,2.0,2.0
3048,hotel_3,2024-09-26,meta,cpc,campaign_1,540.0,1.0,3.0,meta,0.0,0.0
3049,hotel_3,2024-09-26,meta,cpc,campaign_19,514.0,72.0,73.0,meta,2.0,3.0
3050,hotel_3,2024-09-26,meta,cpc,campaign_20,524.0,6.0,14.0,meta,0.0,0.0
3051,hotel_3,2024-09-26,meta,cpc,campaign_21,511.0,193.0,204.0,meta,55.0,58.0
3052,hotel_3,2024-09-26,meta,referral,(referral),19080.0,582.0,642.0,no_cpc,162.0,162.0
3053,hotel_3,2024-09-26,microsoft,cpc,AT | PERF | Brand,562.0,1.0,1.0,microsoft,1.0,1.0
3054,hotel_3,2024-09-26,microsoft,cpc,DE | PERF | Brand,563.0,1.0,1.0,microsoft,0.0,0.0
3055,hotel_3,2024-09-26,microsoft,cpc,HU | PERF | Brand,547.0,0.0,2.0,microsoft,0.0,0.0
3056,hotel_3,2024-09-26,microsoft,cpc,campaign_14,529.0,4.0,8.0,microsoft,1.0,1.0
3057,hotel_3,2024-09-26,microsoft,cpc,campaign_2,515.0,61.0,69.0,microsoft,2.0,2.0
3058,hotel_3,2024-09-26,microsoft,organic,(organic),522.0,15.0,19.0,no_cpc,9.0,9.0
3059,hotel_3,2024-09-26,na,(not set),(not set),506.0,575.0,744.0,no_cpc,1.0,1.0
3060,hotel_3,2024-09-26,other,email,campaign_15,0.0,0.0,0.0,no_cpc,1.0,1.0
3061,hotel_3,2024-09-26,other,newsletter,campaign_15,530.0,4.0,8.0,no_cpc,0.0,0.0
3062,hotel_3,2024-09-26,other,newsletter,hirlevel_c1,564.0,1.0,1.0,no_cpc,0.0,0.0
3063,hotel_3,2024-09-26,other,newsletter,hirlevel_c2,548.0,1.0,2.0,no_cpc,0.0,1.0
3064,hotel_3,2024-09-26,other,organic,(organic),551.0,0.0,1.0,no_cpc,0.0,0.0
3065,hotel_3,2024-09-26,other,other,campaign_10,525.0,8.0,13.0,no_cpc,0.0,0.0
3066,hotel_3,2024-09-26,other,other,proposal-by-phone,1114.0,3.0,3.0,no_cpc,0.0,0.0
3067,hotel_3,2024-09-26,other,referral,(referral),16484.0,34.0,58.0,no_cpc,90.0,90.0
3068,hotel_3,2024-09-27,direct,(not set),(direct),568.0,231.0,262.0,no_cpc,52.0,57.0
3069,hotel_3,2024-09-27,direct,(not set),(not set),603.0,0.0,1.0,no_cpc,0.0,0.0
3070,hotel_3,2024-09-27,google,cpc,(not set),569.0,164.0,170.0,google,14.0,15.0
3071,hotel_3,2024-09-27,google,cpc,(organic),567.0,238.0,272.0,google,66.0,70.0
3072,hotel_3,2024-09-27,google,cpc,(referral),597.0,2.0,2.0,google,0.0,0.0
3073,hotel_3,2024-09-27,google,cpc,DE | pMAX | PERF I Brand,576.0,31.0,34.0,google,2.0,4.0
3074,hotel_3,2024-09-27,google,cpc,HU | GDN | ENGM I Programok '24,591.0,6.0,6.0,google,1.0,1.0
3075,hotel_3,2024-09-27,google,cpc,HU | GSN | PERF I Brand,571.0,135.0,160.0,google,40.0,47.0
3076,hotel_3,2024-09-27,google,cpc,HU | pMAX | PERF I Brand,572.0,151.0,153.0,google,32.0,32.0
3077,hotel_3,2024-09-27,google,cpc,campaign_22,577.0,28.0,32.0,google,7.0,9.0
3078,hotel_3,2024-09-27,google,cpc,campaign_23,579.0,18.0,21.0,google,2.0,2.0
3079,hotel_3,2024-09-27,google,cpc,campaign_24,575.0,76.0,79.0,google,9.0,9.0
3080,hotel_3,2024-09-27,google,cpc,campaign_25,584.0,7.0,11.0,google,3.0,3.0
3081,hotel_3,2024-09-27,google,cpc,campaign_26,600.0,2.0,2.0,google,0.0,0.0
3082,hotel_3,2024-09-27,google,cpc,campaign_27,585.0,5.0,10.0,google,2.0,2.0
3083,hotel_3,2024-09-27,google,cpc,campaign_28,592.0,3.0,5.0,google,2.0,2.0
3084,hotel_3,2024-09-27,google,cpc,campaign_29,612.0,1.0,1.0,google,0.0,0.0
3085,hotel_3,2024-09-27,google,cpc,campaign_30,601.0,2.0,2.0,google,1.0,1.0
3086,hotel_3,2024-09-27,google,organic,(not set),604.0,1.0,1.0,no_cpc,0.0,0.0
3087,hotel_3,2024-09-27,google,organic,(organic),570.0,148.0,166.0,no_cpc,44.0,46.0
3088,hotel_3,2024-09-27,google,referral,(referral),610.0,1.0,1.0,no_cpc,1.0,1.0
3089,hotel_3,2024-09-27,meta,cpc,campaign_19,574.0,86.0,86.0,meta,10.0,10.0
3090,hotel_3,2024-09-27,meta,cpc,campaign_20,582.0,12.0,13.0,meta,2.0,2.0
3091,hotel_3,2024-09-27,meta,cpc,campaign_21,573.0,137.0,143.0,meta,41.0,41.0
3092,hotel_3,2024-09-27,meta,referral,(referral),11724.0,196.0,220.0,no_cpc,60.0,65.0
3093,hotel_3,2024-09-27,microsoft,cpc,AT | PERF | Brand,611.0,0.0,1.0,microsoft,0.0,0.0
3094,hotel_3,2024-09-27,microsoft,cpc,HU | GSN | LokÃ¡ciÃ³ - All,613.0,1.0,1.0,microsoft,0.0,0.0
3095,hotel_3,2024-09-27,microsoft,cpc,HU | PERF | Brand,614.0,1.0,1.0,microsoft,0.0,0.0
3096,hotel_3,2024-09-27,microsoft,cpc,HU | PERF | LokÃ¡ciÃ³ - All,594.0,3.0,3.0,microsoft,0.0,0.0
3097,hotel_3,2024-09-27,microsoft,cpc,campaign_14,586.0,8.0,8.0,microsoft,0.0,0.0
3098,hotel_3,2024-09-27,microsoft,cpc,campaign_2,578.0,21.0,23.0,microsoft,1.0,1.0
3099,hotel_3,2024-09-27,microsoft,organic,(organic),587.0,2.0,7.0,no_cpc,1.0,1.0
3100,hotel_3,2024-09-27,na,(not set),(not set),566.0,554.0,689.0,no_cpc,2.0,2.0
3101,hotel_3,2024-09-27,other,newsletter,campaign_15,616.0,1.0,1.0,no_cpc,0.0,0.0
3102,hotel_3,2024-09-27,other,newsletter,loyalty-email,615.0,1.0,1.0,no_cpc,0.0,0.0
3103,hotel_3,2024-09-27,other,offline,campaign_10,0.0,0.0,0.0,no_cpc,1.0,1.0
3104,hotel_3,2024-09-27,other,offline,proposal-by-phone,0.0,0.0,0.0,no_cpc,1.0,1.0
3105,hotel_3,2024-09-27,other,organic,(organic),605.0,0.0,1.0,no_cpc,0.0,0.0
3106,hotel_3,2024-09-27,other,other,campaign_10,583.0,7.0,12.0,no_cpc,0.0,0.0
3107,hotel_3,2024-09-27,other,other,proposal-by-phone,1837.0,2.0,4.0,no_cpc,0.0,0.0
3108,hotel_3,2024-09-27,other,referral,(referral),21632.0,60.0,72.0,no_cpc,81.0,81.0
3109,hotel_3,2024-09-28,direct,(not set),(direct),621.0,209.0,240.0,no_cpc,53.0,58.0
3110,hotel_3,2024-09-28,direct,(not set),(not set),1309.0,2.0,4.0,no_cpc,0.0,0.0
3111,hotel_3,2024-09-28,direct,referral,(referral),655.0,2.0,2.0,no_cpc,0.0,0.0
3112,hotel_3,2024-09-28,google,cpc,(not set),623.0,188.0,198.0,google,26.0,26.0
3113,hotel_3,2024-09-28,google,cpc,(organic),620.0,243.0,280.0,google,70.0,88.0
3114,hotel_3,2024-09-28,google,cpc,(referral),644.0,6.0,6.0,google,1.0,1.0
3115,hotel_3,2024-09-28,google,cpc,DE | pMAX | PERF I Brand,629.0,33.0,34.0,google,3.0,3.0
3116,hotel_3,2024-09-28,google,cpc,HU | GDN | ENGM I Programok '24,635.0,8.0,12.0,google,0.0,0.0
3117,hotel_3,2024-09-28,google,cpc,HU | GSN | PERF I Brand,625.0,125.0,146.0,google,46.0,52.0
3118,hotel_3,2024-09-28,google,cpc,HU | pMAX | PERF I Brand,622.0,203.0,221.0,google,32.0,33.0
3119,hotel_3,2024-09-28,google,cpc,campaign_22,632.0,29.0,32.0,google,7.0,7.0
3120,hotel_3,2024-09-28,google,cpc,campaign_23,633.0,23.0,30.0,google,0.0,0.0
3121,hotel_3,2024-09-28,google,cpc,campaign_24,628.0,81.0,83.0,google,5.0,5.0
3122,hotel_3,2024-09-28,google,cpc,campaign_25,636.0,12.0,12.0,google,2.0,2.0
3123,hotel_3,2024-09-28,google,cpc,campaign_26,665.0,0.0,1.0,google,0.0,0.0
3124,hotel_3,2024-09-28,google,cpc,campaign_27,638.0,6.0,10.0,google,1.0,1.0
3125,hotel_3,2024-09-28,google,cpc,campaign_28,654.0,3.0,3.0,google,1.0,1.0
3126,hotel_3,2024-09-28,google,cpc,campaign_30,666.0,1.0,1.0,google,1.0,1.0
3127,hotel_3,2024-09-28,google,cpc,campaign_32,668.0,1.0,1.0,google,0.0,0.0
3128,hotel_3,2024-09-28,google,cpc,campaign_33,652.0,3.0,3.0,google,1.0,1.0
3129,hotel_3,2024-09-28,google,organic,(organic),1275.0,150.0,177.0,no_cpc,58.0,60.0
3130,hotel_3,2024-09-28,google,referral,(referral),664.0,1.0,1.0,no_cpc,1.0,1.0
3131,hotel_3,2024-09-28,meta,cpc,campaign_1,669.0,0.0,1.0,meta,0.0,0.0
3132,hotel_3,2024-09-28,meta,cpc,campaign_19,627.0,84.0,86.0,meta,6.0,6.0
3133,hotel_3,2024-09-28,meta,cpc,campaign_20,637.0,10.0,12.0,meta,1.0,1.0
3134,hotel_3,2024-09-28,meta,cpc,campaign_21,626.0,107.0,116.0,meta,35.0,35.0
3135,hotel_3,2024-09-28,meta,referral,(referral),15970.0,350.0,375.0,no_cpc,130.0,130.0
3136,hotel_3,2024-09-28,microsoft,cpc,DE | PERF | Brand,657.0,1.0,2.0,microsoft,0.0,0.0
3137,hotel_3,2024-09-28,microsoft,cpc,HU | PERF | DesztinÃ¡ciÃ³,658.0,2.0,2.0,microsoft,0.0,0.0
3138,hotel_3,2024-09-28,microsoft,cpc,HU | PERF | LokÃ¡ciÃ³ - All,653.0,3.0,3.0,microsoft,0.0,0.0
3139,hotel_3,2024-09-28,microsoft,cpc,campaign_14,649.0,2.0,4.0,microsoft,1.0,1.0
3140,hotel_3,2024-09-28,microsoft,cpc,campaign_2,630.0,31.0,34.0,microsoft,3.0,3.0
3141,hotel_3,2024-09-28,microsoft,cpc,campaign_5,667.0,1.0,1.0,microsoft,0.0,0.0
3142,hotel_3,2024-09-28,microsoft,organic,(organic),639.0,5.0,9.0,no_cpc,2.0,3.0
3143,hotel_3,2024-09-28,na,(not set),(not set),619.0,487.0,653.0,no_cpc,4.0,4.0
3144,hotel_3,2024-09-28,other,newsletter,campaign_15,647.0,4.0,6.0,no_cpc,0.0,0.0
3145,hotel_3,2024-09-28,other,other,campaign_10,640.0,9.0,9.0,no_cpc,0.0,0.0
3146,hotel_3,2024-09-28,other,other,proposal-by-phone,642.0,5.0,8.0,no_cpc,0.0,0.0
3147,hotel_3,2024-09-28,other,referral,(referral),22980.0,65.0,80.0,no_cpc,56.0,56.0
3148,hotel_3,2024-09-29,direct,(not set),(direct),672.0,205.0,226.0,no_cpc,45.0,45.0
3149,hotel_3,2024-09-29,direct,(not set),(not set),702.0,2.0,2.0,no_cpc,0.0,0.0
3150,hotel_3,2024-09-29,google,cpc,(not set),674.0,179.0,192.0,google,22.0,22.0
3151,hotel_3,2024-09-29,google,cpc,(organic),671.0,288.0,320.0,google,81.0,87.0
3152,hotel_3,2024-09-29,google,cpc,(referral),696.0,2.0,4.0,google,0.0,0.0
3153,hotel_3,2024-09-29,google,cpc,DE | pMAX | PERF I Brand,681.0,36.0,41.0,google,3.0,3.0
3154,hotel_3,2024-09-29,google,cpc,HU | GDN | ENGM I Programok '24,690.0,9.0,9.0,google,0.0,0.0
3155,hotel_3,2024-09-29,google,cpc,HU | GSN | PERF I Brand,675.0,163.0,190.0,google,65.0,71.0
3156,hotel_3,2024-09-29,google,cpc,HU | pMAX | PERF I Brand,673.0,194.0,205.0,google,30.0,30.0
3157,hotel_3,2024-09-29,google,cpc,campaign_22,680.0,39.0,45.0,google,19.0,20.0
3158,hotel_3,2024-09-29,google,cpc,campaign_23,683.0,28.0,33.0,google,9.0,11.0
3159,hotel_3,2024-09-29,google,cpc,campaign_24,679.0,87.0,91.0,google,6.0,6.0
3160,hotel_3,2024-09-29,google,cpc,campaign_25,686.0,17.0,17.0,google,2.0,2.0
3161,hotel_3,2024-09-29,google,cpc,campaign_26,712.0,0.0,1.0,google,0.0,0.0
3162,hotel_3,2024-09-29,google,cpc,campaign_27,688.0,7.0,12.0,google,2.0,2.0
3163,hotel_3,2024-09-29,google,cpc,campaign_28,701.0,3.0,3.0,google,0.0,0.0
3164,hotel_3,2024-09-29,google,cpc,campaign_30,704.0,1.0,2.0,google,0.0,0.0
3165,hotel_3,2024-09-29,google,cpc,campaign_32,714.0,1.0,1.0,google,0.0,0.0
3166,hotel_3,2024-09-29,google,cpc,campaign_33,713.0,1.0,1.0,google,0.0,0.0
3167,hotel_3,2024-09-29,google,organic,(organic),1375.0,175.0,192.0,no_cpc,70.0,76.0
3168,hotel_3,2024-09-29,google,referral,(referral),703.0,1.0,2.0,no_cpc,0.0,0.0
3169,hotel_3,2024-09-29,meta,cpc,campaign_1,715.0,1.0,1.0,meta,0.0,0.0
3170,hotel_3,2024-09-29,meta,cpc,campaign_19,678.0,93.0,96.0,meta,8.0,9.0
3171,hotel_3,2024-09-29,meta,cpc,campaign_20,687.0,9.0,14.0,meta,2.0,2.0
3172,hotel_3,2024-09-29,meta,cpc,campaign_21,677.0,126.0,131.0,meta,36.0,38.0
3173,hotel_3,2024-09-29,meta,referral,(referral),13796.0,304.0,320.0,no_cpc,110.0,110.0
3174,hotel_3,2024-09-29,microsoft,cpc,HU | PERF | Brand,705.0,1.0,2.0,microsoft,0.0,0.0
3175,hotel_3,2024-09-29,microsoft,cpc,HU | PERF | LokÃ¡ciÃ³ - All,695.0,3.0,5.0,microsoft,0.0,0.0
3176,hotel_3,2024-09-29,microsoft,cpc,campaign_14,698.0,2.0,4.0,microsoft,1.0,2.0
3177,hotel_3,2024-09-29,microsoft,cpc,campaign_2,685.0,22.0,23.0,microsoft,2.0,2.0
3178,hotel_3,2024-09-29,microsoft,organic,(organic),689.0,6.0,9.0,no_cpc,2.0,2.0
3179,hotel_3,2024-09-29,na,(not set),(not set),670.0,519.0,705.0,no_cpc,4.0,4.0
3180,hotel_3,2024-09-29,other,offline,campaign_10,0.0,0.0,0.0,no_cpc,1.0,1.0
3181,hotel_3,2024-09-29,other,other,campaign_10,693.0,5.0,6.0,no_cpc,0.0,0.0
3182,hotel_3,2024-09-29,other,other,proposal-by-phone,1422.0,2.0,3.0,no_cpc,0.0,0.0
3183,hotel_3,2024-09-29,other,referral,(referral),14808.0,21.0,42.0,no_cpc,35.0,35.0
3184,hotel_3,2024-09-30,direct,(not set),(direct),719.0,188.0,214.0,no_cpc,36.0,39.0
3185,hotel_3,2024-09-30,direct,(not set),(not set),745.0,3.0,4.0,no_cpc,0.0,0.0
3186,hotel_3,2024-09-30,direct,referral,(referral),753.0,0.0,2.0,no_cpc,0.0,0.0
3187,hotel_3,2024-09-30,google,cpc,(not set),722.0,177.0,196.0,google,30.0,31.0
3188,hotel_3,2024-09-30,google,cpc,(organic),718.0,274.0,306.0,google,68.0,72.0
3189,hotel_3,2024-09-30,google,cpc,(referral),737.0,9.0,9.0,google,1.0,1.0
3190,hotel_3,2024-09-30,google,cpc,DE | pMAX | PERF I Brand,730.0,36.0,36.0,google,5.0,5.0
3191,hotel_3,2024-09-30,google,cpc,HU | GDN | ENGM I Programok '24,738.0,4.0,9.0,google,0.0,0.0
3192,hotel_3,2024-09-30,google,cpc,HU | GSN | PERF I Brand,723.0,153.0,184.0,google,58.0,63.0
3193,hotel_3,2024-09-30,google,cpc,HU | pMAX | PERF I Brand,721.0,183.0,200.0,google,30.0,30.0
